id_taxi_companies,name,rating
5126,McNully,2.71
5127,Irmine,4.51
5128,Genna,1.03
5129,Fontana,4.49
5130,Maurine,3.41
5131,Ramona,4.93
5132,Ventre,4.17
5133,Swanhildas,4.23
5134,Sherfield,3.42
5135,Germann,2.07
5136,Lenny,4.14
5137,Saree,1.68
5138,Burnside,1.42
5139,Infield,2.04
5140,Melan,1.73
5141,Darbie,3.36
5142,Rodmann,1.15
5143,Prober,3.75
5144,Malvino,1.04
5145,Natalia,2.4
5146,Wolfgram,2.48
5147,Argus,2.26
5148,Poppy,2.78
5149,Sidonius,2.89
5150,Yusuk,3.76
5151,Chabot,2.86
5152,Hazlett,2.62
5153,Boycey,4.15
5154,Liebermann,4.58
5155,Merna,1.6
5156,Magdalen,2.98
5157,Wyn,4.43
5158,Meter,1.3
5159,Minetta,2.22
5160,Pitt,1.08
5161,Luhe,1.17
5162,Shanley,4.5
5163,MacIntosh,1.24
5164,Sparhawk,4.11
5165,Rugen,3.69
5166,Frodi,3.98
5167,Merell,2.94
5168,Kristi,2.04
5169,Zuzana,3.36
5170,Evvie,1.26
5171,Alexandr,4.41
5172,Truc,2.98
5173,Wandie,4.72
5174,Hunfredo,1.1
5175,Egbert,4.42
5176,Casimir,2.83
5177,Glovsky,2.46
5178,Irmine,2.17
5179,Dorothy,4.85
5180,Yate,2.96
5181,My,2.07
5182,Shaddock,2.15
5183,Marijo,2.8
5184,Alwin,4.6
5185,Celestine,3.95
5186,Bach,4.85
5187,Moina,2.23
5188,Hanleigh,4.69
5189,Seessel,3.78
5190,Voletta,3.26
5191,Seessel,4.77
5192,Pulsifer,2.83
5193,Linehan,3.25
5194,Krystle,2.84
5195,Friede,2.7
5196,Reidar,1.21
5197,Percy,4.76
5198,Burch,1.54
5199,Kress,4
5200,Wattenberg,4.36
5201,Morehouse,3.7
5202,Darbie,2.07
5203,Freddi,3.34
5204,Anyah,1.38
5205,Rillings,3.58
5206,Luhe,1.45
5207,Ammann,4.36
5208,Mathilde,4.4
5209,Lamoree,4
5210,Teryn,2.17
5211,Seagraves,3.46
5212,Nerita,1.52
5213,Sholley,3.81
5214,Audly,4.46
5215,Scammon,4.03
5216,Secrest,4.23
5217,Maroney,3.41
5218,Bohlin,1.72
5219,Madaih,1.04
5220,Afton,1.97
5221,Estella,2.1
5222,Carey,4.7
5223,Jefferey,2.74
5224,Koziara,1.47
5225,Bahr,4.07
5226,Reidar,4.6
5227,Pitt,2.95
5228,Chick,3.59
5229,Gualtiero,2.62
5230,Ammann,1.37
5231,Dalli,2.01
5232,Noelyn,1.07
5233,Wareing,2.16
5234,Cornelia,2.13
5235,Urania,1.96
5236,Thunell,3.29
5237,Hachmin,4.8
5238,Lia,4.95
5239,Maribeth,4.38
5240,Oneida,3.16
5241,Bigner,4.1
5242,Wyn,3.55
5243,Redmond,1.5
5244,Philipp,4.49
5245,Toffic,4.7
5246,Kirbee,3
5247,Loleta,2.98
5248,Francene,3.05
5249,Robertson,2.3
5250,Belanger,1.32
5251,Yerkovich,1.51
5252,Arathorn,4.53
5253,Ventre,3.68
5254,Durante,3.51
5255,Holtz,4.36
5256,Mehalek,3.57
5257,Phyllis,2.94
5258,Merell,1.13
5259,Kylander,1.33
5260,Briney,1.09
5261,Faust,4.13
5262,Christine,3.7
5263,Weaks,2.18
5264,Kaete,1.06
5265,Bigner,4.28
5266,Oster,2.98
5267,Yorick,3.35
5268,Bethany,1.87
5269,Alfons,2.31
5270,Casimir,3.12
5271,Ehrman,3.35
5272,Minetta,1.27
5273,Alexandr,2.39
5274,Lissi,3.74
5275,Juan,1.66
5276,Jefferey,3.51
5277,Garrison,1.51
5278,Sandye,4.53
5279,Giff,3.3
5280,Jerold,1.77
5281,Alexandr,1.18
5282,Cloris,1.07
5283,Nikaniki,4.24
5284,Knowling,2.42
5285,Dichy,2.6
5286,Gamaliel,3.19
5287,Kat,3.88
5288,Bonucci,4.58
5289,Stephie,1.1
5290,Tamar,4.31
5291,Cadmar,4.28
5292,Amasa,3.05
5293,Haymes,1.33
5294,Hurley,4.83
5295,Thilda,3.5
5296,Shanley,4.09
5297,Ethban,4.89
5298,Rooney,3.29
5299,Billye,3.3
5300,Monaco,2.98
5301,Kauppi,1.59
5302,Lattie,1.11
5303,Sinegold,2.5
5304,Rillings,3.53
5305,Jacinda,2.79
5306,Rese,1.98
5307,Zamora,3.69
5308,Junie,4.85
5309,Reneta,1.26
5310,Fitzsimmons,2.53
5311,Ade,4.86
5312,Annice,3.8
5313,Taima,1.47
5314,Tengdin,4.65
5315,Blisse,3.19
5316,Ietta,1.12
5317,Bonucci,1.93
5318,Dash,3
5319,Glovsky,1.95
5320,Maroney,3.46
5321,Pernick,4.19
5322,Obed,3.79
5323,Sheng,1.48
5324,Bebe,1.23
5325,Burch,1.18
5326,Berard,1.4
5327,Zitvaa,3.47
5328,Ciro,4.41
5329,Leopold,3.19
5330,Madox,3.76
5331,Merna,2.68
5332,Scammon,1.53
5333,Bearnard,2.39
5334,Belanger,3.16
5335,Silvan,2.89
5336,Moseley,1.53
5337,Moseley,4.14
5338,Romelda,3.77
5339,Revkah,4.11
5340,Schenck,1.93
5341,Leifeste,3.93
5342,Sawtelle,4.86
5343,Rhu,4.84
5344,Thad,3.43
5345,Tufts,2.52
5346,Darrell,2.64
5347,Tamar,3.35
5348,Maribeth,3.27
5349,Oster,4.93
5350,Phi,3.7
5351,Sandye,3.81
5352,Urias,3.86
5353,Vernier,3.82
5354,Lowry,4.32
5355,Remmer,2.96
5356,Ashok,2.61
5357,Kenney,4.55
5358,Milde,2.43
5359,Shields,3.61
5360,Geffner,4.77
5361,Delp,3.11
5362,Schalles,1.6
5363,Yoko,4.94
5364,McClimans,2.96
5365,Ummersen,2.61
5366,Roarke,2.54
5367,Fitzsimmons,3.24
5368,Auberbach,4.05
5369,Arne,3.77
5370,Keily,4.92
5371,Christine,3.15
5372,Wadell,1.08
5373,Reneta,4.72
5374,Sparhawk,3.98
5375,Reinke,3.25
5376,Hepsibah,4.21
5377,Joeann,2.94
5378,Kolnick,2.07
5379,Bouchard,1.44
5380,Goode,1.8
5381,Korey,1.93
5382,Loeb,2.26
5383,Warthman,4.4
5384,Afton,1.01
5385,Haerr,4.79
5386,Rona,2.61
5387,Vharat,3.82
5388,Couture,1.54
5389,Voletta,3.2
5390,Randene,3.97
5391,Morehouse,3.64
5392,Lea,2.83
5393,Klemperer,2.98
5394,Loeb,3.29
5395,Wenda,1.04
5396,Kiyoshi,3.5
5397,Gower,4.53
5398,Colbert,2.69
5399,Hashim,2.79
5400,An,1.94
5401,Boehike,4.27
5402,Kristi,1.73
5403,Merna,3.64
5404,Christine,1.91
5405,Krystle,1.09
5406,Rhu,2.27
5407,August,1.9
5408,Harday,4.51
5409,Johanna,4.39
5410,Lauraine,2.98
5411,Kristi,4.65
5412,Papageno,1.51
5413,Aida,4.79
5414,Kenwood,2.29
5415,Trey,3.17
5416,Klotz,3.03
5417,Lynn,3.69
5418,Tremayne,1.89
5419,Wandie,4.65
5420,Byrne,3.51
5421,Hollingsworth,3.4
5422,Donoghue,3.8
5423,Weinreb,1.35
5424,Rooney,3.48
5425,Rosemary,4.48
5426,Devlen,2.58
5427,Thad,3.77
5428,Klemperer,1.24
5429,Schlosser,1.65
5430,Sidonius,3.27
5431,Ranjiv,1.54
5432,Nerita,1.77
5433,Meli,2.27
5434,Koziara,4.7
5435,Kermit,2.22
5436,Krystle,3.23
5437,Jehu,2.62
5438,Nedrud,4.45
5439,An,3.69
5440,Oscar,2.51
5441,Isacco,3.58
5442,Othilia,1.47
5443,Isidore,1.95
5444,Helve,1.59
5445,Oriana,1.72
5446,Hanleigh,1.6
5447,Paine,3.31
5448,Capello,3.92
5449,Delacourt,2.73
5450,Seessel,2.62
5451,An,4.08
5452,Talia,3.92
5453,Winthorpe,3.82
5454,Morehouse,1.26
5455,Even,3.76
5456,Carleen,3.85
5457,Lay,2.18
5458,Ashok,3.73
5459,Persse,4.69
5460,Buckler,4.29
5461,Thunell,4.54
5462,Narton,2.73
5463,Ventre,1.26
5464,Jess,1.98
5465,Baylor,2.79
5466,Henrie,1.14
5467,Blake,3.02
5468,August,2.33
5469,Toor,4.23
5470,Waite,2.11
5471,Hoban,2.53
5472,Belldas,2.8
5473,Bandeen,1.31
5474,Hessler,1.05
5475,Verger,2.22
5476,Bollay,1.35
5477,Jenness,3.41
5478,Alabaster,3.33
5479,Grosz,4.5
5480,Wenoa,4.48
5481,Yorick,2.08
5482,Robertson,1.32
5483,Clie,4.59
5484,Wildermuth,3.86
5485,Raama,1.76
5486,Melony,4.23
5487,Seumas,2.94
5488,Dawkins,4.08
5489,Denis,1.03
5490,Aldric,2.92
5491,Faria,3.29
5492,Rossner,4.37
5493,Erminia,3.03
5494,Campball,2.84
5495,Grosz,2.27
5496,Maurine,3.15
5497,Rubie,1.38
5498,Telfer,3.24
5499,Richers,3.5
5500,Vastah,1.17
5501,Stevy,3
5502,Sidonius,3.41
5503,Silvan,4.23
5504,Ramona,2.03
5505,Palocz,2.99
5506,Taima,3.79
5507,Gibbeon,1.47
5508,Jacobah,2.71
5509,Albertine,2.24
5510,Pearse,3.3
5511,Modie,3.95
5512,Lay,1.05
5513,Olnee,1.06
5514,Yorick,2.72
5515,Kosey,3.7
5516,Hertzfeld,3.04
5517,Poppy,3.24
5518,Dituri,3.36
5519,Zenas,2.12
5520,Schlosser,2.71
5521,Norrie,1.01
5522,Borrell,4.67
5523,Maisey,4.27
5524,Kalinda,4.91
5525,Killigrew,2.51
5526,Eben,1.17
5527,Bethany,4.57
5528,Secrest,2.05
5529,Ilka,1.29
5530,Alejoa,1.61
5531,Zrike,1.73
5532,O'Rourke,4.44
5533,Wilona,3.51
5534,Scammon,4.89
5535,Morrill,2.94
5536,Ricki,3.55
5537,Byrne,4.35
5538,Pip,1.48
5539,Tristram,4.97
5540,Urias,3.64
5541,Carleen,4.26
5542,Glovsky,3.49
5543,Colp,2.69
5544,Hull,1.85
5545,Tippets,4.27
5546,Tayib,3.37
5547,Rurik,2.91
5548,Karl,1.56
5549,Anyah,3.63
5550,Yam,3.79
5551,Sandye,2.32
5552,Sparhawk,3.59
5553,Jethro,3.37
5554,Corabella,3.66
5555,Juliet,4.34
5556,Jethro,2.81
5557,Deegan,2.03
5558,Alwin,3.89
5559,Corrine,4.61
5560,Liva,1.96
5561,Anastatius,2.36
5562,Wiener,4.37
5563,Bryna,3.92
5564,Hertzfeld,2.57
5565,Suanne,3.91
5566,Macey,4.09
5567,Kaete,4.61
5568,Elisha,2.13
5569,Fennessy,3.26
5570,Chrystel,4.63
5571,Adalbert,1.52
5572,Malina,4.82
5573,Pyle,1.68
5574,Glovsky,1.21
5575,Seligman,2.35
5576,Granoff,3.07
5577,Shama,1.65
5578,Hortensia,4
5579,Riva,2.92
5580,Oneida,2
5581,Gregrory,4.67
5582,Fosque,2.56
5583,Magnolia,1.37
5584,Reinke,2.3
5585,Jammal,1.86
5586,Socha,3.86
5587,Casimir,2.3
5588,Brenn,3.15
5589,Othilia,4.28
5590,Tyson,1.02
5591,Jobi,3.17
5592,Han,4.65
5593,Auberbach,3.94
5594,Myrilla,4
5595,Yorick,2.33
5596,Vale,4.26
5597,Ashok,1.28
5598,Garlinda,4.65
5599,Richers,2.89
5600,Stacy,2.9
5601,Gower,2.34
5602,Lay,1.33
5603,Andrel,3.11
5604,McLaughlin,4.24
5605,Imelida,2.15
5606,Marden,2.71
5607,Slifka,4.66
5608,Lynn,3.92
5609,Dorine,2.38
5610,Goode,4.77
5611,Hourigan,1.82
5612,Eckblad,3.7
5613,Elbertina,1.8
5614,Faria,4.29
5615,Diann,3.44
5616,Delp,1.61
5617,Pyle,4.99
5618,Hieronymus,2.7
5619,Llovera,2.45
5620,Allina,3.9
5621,Agle,4.95
5622,Halsey,2.5
5623,Burnside,3.51
5624,Harned,4.25
5625,Hanleigh,1.64
5626,McCutcheon,4.54
5627,Fax,3.87
5628,Kimmie,4.36
5629,Nore,1.98
5630,Ulphia,1.47
5631,Hubert,2.17
5632,Burch,4.77
5633,Fink,2.02
5634,Tippets,2.65
5635,Milde,1.44
5636,Robertson,2.86
5637,McLaughlin,4.81
5638,Pyle,4.12
5639,Wenda,4.24
5640,Leifeste,4.86
5641,Billye,3.76
5642,Sallyann,2.71
5643,Franza,4.53
5644,Elephus,4.16
5645,Brieta,3.81
5646,Means,1.89
5647,Slifka,3.98
5648,Justinn,4.05
5649,Chobot,3.74
5650,Sadowski,2.21
5651,Odysseus,3.92
5652,Roche,4.64
5653,Emerson,1.59
5654,Raimondo,2.01
5655,Lia,3.55
5656,Loring,4.53
5657,Hieronymus,2.87
5658,Garlinda,3.74
5659,Chabot,2.84
5660,Faria,3.33
5661,Erich,2.58
5662,Kannry,2.24
5663,Sheedy,2.45
5664,Zetta,3.77
5665,Meter,3.58
5666,Killigrew,3.48
5667,Monaco,4.91
5668,Macey,2.1
5669,Goode,3.57
5670,Rubie,1.63
5671,Daveta,3.05
5672,Isacco,3.92
5673,Publia,3.12
5674,Colbert,4.62
5675,Publia,3.87
5676,Mott,4.79
5677,Levey,3.77
5678,Fiester,3.6
5679,Yorick,1.67
5680,Ezar,2.59
5681,Marsden,2.46
5682,Roarke,2.8
5683,Eachern,4.09
5684,Gibbeon,1.82
5685,Dreda,3.68
5686,Hailee,4.74
5687,Sancho,4.48
5688,Ailyn,1.93
5689,Middleton,1.38
5690,Arquit,3.41
5691,Beniamino,3.23
5692,Lattie,1.36
5693,Anyah,3.84
5694,Arne,4.37
5695,Brandice,4.75
5696,Ruvolo,4.1
5697,Erb,3.15
5698,Gaynor,3.24
5699,Auberbach,4.74
5700,Kamaria,1.31
5701,Shirberg,2.86
5702,Bryna,1.62
5703,Henrie,2.94
5704,Brieta,3.37
5705,Pettiford,1.99
5706,Si,1.33
5707,Papageno,1.14
5708,Phi,1.24
5709,Calhoun,2.96
5710,Montgomery,4.03
5711,Luhe,3.35
5712,Nore,3.02
5713,Boehike,3.43
5714,Berriman,3.48
5715,Halsey,4.65
5716,Strephon,4.91
5717,Billye,4.75
5718,Cloris,2.7
5719,Ashok,4
5720,Thad,4.23
5721,Fink,3.3
5722,Hazlett,4.71
5723,Alfons,3.09
5724,Devlen,2.18
5725,Serilda,1.59
5726,Etom,4.62
5727,Hepsibah,1.05
5728,Giff,2.28
5729,Obed,1.94
5730,Dulciana,4.38
5731,Dorine,1.29
5732,Dulciana,4.54
5733,Borrell,4.98
5734,Wolfgram,1.15
5735,Elvyn,3.15
5736,Sibyls,1.07
5737,Bearnard,2.84
5738,Riva,4.19
5739,Pulsifer,3.68
5740,Garrison,2.67
5741,Slifka,3.09
5742,Colleen,1.66
5743,Lilybelle,1.94
5744,Gerge,2.82
5745,Christine,2.27
5746,Narton,3.89
5747,Jerald,4.62
5748,Leifeste,1.31
5749,Grayce,4.42
5750,Kress,1.8
5751,Berl,4.68
5752,Cassius,3.42
5753,Fitzsimmons,4.21
5754,Berard,3.07
5755,Boehike,2.9
5756,Sibyls,3.84
5757,Goode,2.23
5758,Kevon,3.62
5759,Wallis,1.75
5760,Cookie,1.04
5761,Maryanne,3.15
5762,Allys,4.52
5763,Gwenore,3.93
5764,Shanley,4.69
5765,Salvidor,3.31
5766,Adore,3.1
5767,Decato,2.9
5768,Horan,3.15
5769,McGrody,1.29
5770,Ursulette,2.26
5771,Reneta,3.54
5772,Milson,4.84
5773,Elisha,3.11
5774,Sawtelle,4.47
5775,Narton,2.3
5776,Stoller,3.7
5777,Charity,2.34
5778,Regan,3.88
5779,Lutero,4.18
5780,Ax,1.49
5781,Schwejda,1.14
5782,Darbie,2.77
5783,Uund,4.47
5784,Kussell,4.73
5785,Amadas,2.4
5786,Othilia,1.03
5787,Madox,1.11
5788,Zitvaa,4.96
5789,Sabella,2.74
5790,Sigfrid,4.41
5791,Huggins,2.17
5792,Cordi,2.95
5793,Phi,4.97
5794,Cornelia,3.39
5795,Eachern,3.51
5796,Stuart,2.75
5797,Marden,2.43
5798,Belanger,1.72
5799,Greenwald,4.22
5800,Georgy,4.2
5801,Curren,1.29
5802,Harday,1.53
5803,Elisha,2.06
5804,Newell,3.09
5805,Nikaniki,2.63
5806,Tjon,4.6
5807,Madaih,4.6
5808,Zola,3.02
5809,Poppy,4.44
5810,Dorothy,4.13
5811,Fink,4.61
5812,Cottle,4.42
5813,Gillan,1.93
5814,Thad,2.75
5815,Delacourt,2.49
5816,Bluh,1.53
5817,Sheedy,1.36
5818,Chaing,4.99
5819,Brunell,3.87
5820,Remmer,4.99
5821,Rosalba,1.6
5822,Vacuva,3.75
5823,Borrell,4.66
5824,Willie,1.17
5825,Parsaye,4.99
5826,Beebe,1.3
5827,Paine,4.76
5828,Jacobah,1.75
5829,Baylor,2.26
5830,Wenda,1.05
5831,Harned,3.47
5832,Chinua,4.08
5833,Crudden,4.92
5834,Narton,1.43
5835,Poppy,4.55
5836,Hartnett,4.76
5837,Pascia,4.41
5838,Marsden,3.4
5839,Read,1.13
5840,LaRue,4.45
5841,Dosia,4.56
5842,Jammal,3.38
5843,Lanita,1.2
5844,Plato,2.42
5845,Marijo,4.05
5846,Henrie,2.53
5847,Raama,4.46
5848,Pozzy,2.3
5849,Chem,2.84
5850,Eben,4.41
5851,Iphlgenia,1.51
5852,Jammal,3.75
5853,Craggie,1.54
5854,Sikorski,2.28
5855,Faust,2.44
5856,Lory,2.33
5857,Barrus,2.82
5858,Zola,1.81
5859,Markman,1.32
5860,Geffner,3.45
5861,Jenness,4.87
5862,Bultman,3.14
5863,Judye,1.84
5864,Toor,4.66
5865,Dudley,2.88
5866,Nelsen,4.25
5867,Jacinda,2.5
5868,Bach,3.01
5869,Hoban,1.74
5870,Kosey,1.35
5871,Shuler,1.74
5872,Nadia,1.08
5873,Riordan,1.03
5874,Latini,1.02
5875,Durware,4.49
5876,Kauppi,3.17
5877,Gusella,4.97
5878,Wesle,3.48
5879,Israeli,3.28
5880,Milde,3.84
5881,Lanita,2.04
5882,Charmine,4.8
5883,Harriman,3.02
5884,Read,1.06
5885,Reidar,1.68
5886,Halsey,1.58
5887,Mauer,4.29
5888,Adalbert,3.74
5889,Han,3.82
5890,Pearse,3.88
5891,Lia,3.44
5892,Lia,2.22
5893,Neils,2.1
5894,Gaulin,2.82
5895,Nickola,3.22
5896,Gavrila,2.79
5897,Danby,1.34
5898,Durante,1.97
5899,Izaak,4.24
5900,Liva,2.26
5901,Philipp,1.54
5902,Glenden,1.68
5903,Sadowski,2.43
5904,Vanni,3.99
5905,Susannah,1.47
5906,Cecile,4.64
5907,Hewitt,4.8
5908,Salchunas,3.53
5909,Bennie,4.3
5910,Ortrude,3.63
5911,Eliathas,4.06
5912,Tybald,3.59
5913,Hertzfeld,1.35
5914,Wadell,4.48
5915,Evangelia,3.75
5916,Milson,1.92
5917,Rugen,1.12
5918,Delacourt,4.15
5919,Miru,3.68
5920,Federica,4.55
5921,Aida,2.51
5922,Leonard,3.2
5923,Burnside,2.02
5924,Isidore,3.02
5925,Marlie,2.54
5926,Ulphia,3.67
5927,Means,3.24
5928,Medrek,3.01
5929,Harriman,1.3
5930,Hutchison,4.69
5931,Wu,4.75
5932,Bergman,1.06
5933,Pauly,2.27
5934,Ardeha,1.77
5935,Raffo,1.31
5936,Caitlin,3.05
5937,Emerson,3.12
5938,Cornelia,4.99
5939,Sinegold,1.11
5940,Cohdwell,4.66
5941,Land,1.3
5942,Ajay,3.9
5943,Ardeha,2.77
5944,Bates,4.25
5945,Stefa,4.47
5946,Sinegold,1.95
5947,Haerr,3.98
5948,Vins,1.32
5949,Egbert,1.31
5950,Jacqui,2.97
5951,Merna,2.62
5952,Noam,1.57
5953,Ade,4.42
5954,Morehouse,1.34
5955,Adalbert,4.39
5956,Pillsbury,4.63
5957,Dichy,4.1
5958,Regan,2.11
5959,Newell,1.12
5960,Peonir,4.57
5961,Winthorpe,3.05
5962,Mich,4.15
5963,Corabella,1.36
5964,Rosalba,4.85
5965,Juliet,4.68
5966,Brenn,2.02
5967,Bobbee,4.47
5968,Read,2.17
5969,Georgy,1.31
5970,Noelyn,1.25
5971,Leifeste,4.57
5972,Barrus,3.35
5973,Louanna,4.92
5974,Jess,4.57
5975,Hortensia,1.48
5976,Kiersten,2.71
5977,Mendez,2.6
5978,Weaks,4.17
5979,Morrill,1.18
5980,Thornburg,3.56
5981,Dimitris,4.71
5982,Kenwood,3.18
5983,Izaak,4.47
5984,Pauly,2.21
5985,Hachmin,3.31
5986,Velick,2.98
5987,Read,3.67
5988,Phi,1.46
5989,Greenwald,2.36
5990,Ogren,4.26
5991,Pillsbury,1.79
5992,Kendrick,4.95
5993,Zaslow,1.93
5994,Zachary,1.12
5995,Simmonds,4.26
5996,Ursulette,2.73
5997,Yuille,1.22
5998,Warthman,3.98
5999,Nunci,2.9
6000,Kosey,1.25
6001,Jehu,3.5
6002,Amand,4.24
6003,Lattie,2.47
6004,Girardo,2.61
6005,Elephus,2.18
6006,Michella,1.77
6007,Amasa,2.35
6008,Hanshaw,2.35
6009,Annabella,4.48
6010,Hillel,4.19
6011,Engdahl,1.01
6012,Oneida,3.25
6013,Thomasina,4.64
6014,Malvino,1.71
6015,Jenness,2.58
6016,Winthorpe,2.25
6017,Aida,2.32
6018,Old,3.72
6019,Swanhildas,2.42
6020,Kenwood,3.51
6021,Lia,4.95
6022,Fry,3.12
6023,Olympium,3.63
6024,Burkle,2.97
6025,Rhu,3.83
6026,Jess,1.27
6027,Kimmie,3.76
6028,Amand,2.04
6029,Clara,3.7
6030,Cavan,2.57
6031,Sidonius,1.41
6032,Sallyann,3.69
6033,Douglass,1.02
6034,Garek,3.91
6035,Geffner,1.72
6036,Prouty,2.97
6037,Baudin,2.04
6038,Dowski,4.81
6039,Ethban,4.77
6040,Schwejda,4.21
6041,Colleen,3.92
6042,Percy,2.05
6043,Hourigan,2.25
6044,Mintz,1.06
6045,Zamora,4.14
6046,Tryck,2.69
6047,Vastah,3.35
6048,Weitman,2.6
6049,Silvan,2.3
6050,Read,4.27
6051,Lesley,1.27
6052,Tomasina,2.38
6053,Concha,1.92
6054,Saunderson,2.68
6055,Ciapas,4.65
6056,Latini,4.62
6057,Ivens,1.49
6058,Fennessy,3.05
6059,Frodi,2.79
6060,Gaspard,3.39
6061,Smitt,4.27
6062,Kimmie,3.93
6063,Waldron,1.43
6064,Ader,1.29
6065,Thilda,3.91
6066,Nedrud,3.17
6067,Vale,3.57
6068,Goode,4.63
6069,Fry,1.46
6070,Margret,1.49
6071,Suanne,4.49
6072,Leary,4.14
6073,Ciro,1.17
6074,Shama,2.62
6075,Norvol,1.56
6076,Bivins,4.81
6077,Mott,2.73
6078,Kiersten,2.02
6079,Corrine,2.07
6080,Estella,3.93
6081,Keily,4.91
6082,Bryna,1.71
6083,Quinn,1.49
6084,Giule,3.07
6085,Adore,1.29
6086,Hilbert,4.06
6087,Ledah,4.25
6088,Cressida,1.03
6089,Garbe,4.01
6090,Travax,2.92
6091,Docilla,2.94
6092,Raychel,2.26
6093,Trey,2.66
6094,Bigner,4.17
6095,Estella,2.52
6096,Ferrell,1.91
6097,Roumell,3.86
6098,Gahl,3.09
6099,Mullane,3.68
6100,Avi,3.54
6101,McNully,4.63
6102,Heisel,3.6
6103,Phyllis,1.71
6104,Ummersen,2.38
6105,Florina,2.82
6106,Winnick,2.39
6107,Natalia,3.08
6108,Kesley,2.69
6109,Sacken,3.79
6110,McCutcheon,3.06
6111,Anderea,2.52
6112,Gamaliel,2.91
6113,Koehler,3.43
6114,Levey,3.77
6115,Federica,4.48
6116,Sallyann,2.87
6117,Wyn,4.78
6118,Sidonius,1.63
6119,Danby,4.05
6120,Buttaro,4.89
6121,Pauly,2.57
6122,Deegan,2.71
6123,Remmer,4.74
6124,Berriman,2.57
6125,Giff,1.17
6126,Schroth,4.61
6127,Joseph,2.31
6128,Margarete,4.77
6129,Cottle,3.02
6130,Silvan,3.86
6131,Gahl,2.66
6132,Lenny,1.2
6133,Seessel,1.71
6134,Irmine,3.28
6135,Haerr,2.79
6136,Hoenack,1.9
6137,Arley,4.33
6138,Zaslow,3.75
6139,Lane,4.54
6140,Loeb,2.39
6141,Atonsah,2.87
6142,Amasa,4.55
6143,Blase,2.66
6144,Gombach,3.29
6145,Iaverne,3.52
6146,Winthorpe,1.04
6147,Suk,3.24
6148,Gualtiero,3.84
6149,Gavrila,1.96
6150,Estella,4.98
6151,Rugen,3.75
6152,Christal,1.19
6153,Cyrie,4.94
6154,Toni,1.91
6155,Haerr,1.43
6156,Dermott,2.89
6157,Vale,5
6158,Wilona,3.74
6159,Pearse,2.8
6160,Marlie,4.47
6161,Norvol,4.33
6162,Carri,2.74
6163,Lay,2.76
6164,Mallon,2.84
6165,Lia,1.46
6166,Anastatius,1.37
6167,Nance,3.53
6168,Hepsibah,1.99
6169,Bethany,3.91
6170,Sisile,3.53
6171,Zetta,2.56
6172,Irmine,4.42
6173,Yam,4.49
6174,Helfand,2.1
6175,Adore,2.48
6176,Abram,1.87
6177,Cloris,1.24
6178,Gualtiero,2.79
6179,Diogenes,3.93
6180,Ax,4.97
6181,Lemuela,4.19
6182,Lasley,2.41
6183,Blisse,1.4
6184,Boehike,3.15
6185,Braun,2.69
6186,Urania,3.7
6187,Rocray,2.33
6188,Terencio,2.23
6189,Kaete,4.77
6190,Jotham,4.58
6191,Eno,1.93
6192,Oster,4.1
6193,Abram,1.74
6194,Velick,4.37
6195,Euridice,3.47
6196,Raimondo,2.42
6197,Brian,1.89
6198,McAdams,2.17
6199,Isidore,3.46
6200,Urias,3.05
6201,Henrie,2.92
6202,Hachmin,2.96
6203,Jorgan,2.47
6204,Buttaro,2.06
6205,Borrell,4.68
6206,Brian,1.78
6207,Alarise,2.99
6208,McLaughlin,3.31
6209,Cohdwell,2.32
6210,Lynn,3.89
6211,Hachmin,3.91
6212,Shirberg,2.49
6213,Letsou,1.99
6214,Gaal,2.62
6215,Ade,4.19
6216,Tyson,3.85
6217,Bultman,1.54
6218,McCutcheon,2.77
6219,Xerxes,2.64
6220,Bibi,2.32
6221,Shirberg,1.71
6222,Adore,4.06
6223,Jena,4.37
6224,Mozelle,4.25
6225,Nunci,3.7
6226,Shields,4.29
6227,Lenny,1.44
6228,Ezar,3.84
6229,Jacobah,2.93
6230,Hutchison,4.5
6231,Joachim,4.72
6232,Tyson,1.54
6233,Sisile,2.63
6234,Persse,3.11
6235,Koehler,3.63
6236,Gwenore,1.12
6237,Virgin,4.78
6238,Rona,1.51
6239,Quinn,1.94
6240,Nunci,1.59
6241,Koziara,2.15
6242,Judye,4.05
6243,Durware,2.3
6244,Schwejda,4.49
6245,Maryanne,3.89
6246,Janith,1.65
6247,Gabrielli,4.76
6248,O'Carroll,1.39
6249,Cutlerr,1.35
6250,Faria,2.1
6251,Astra,3.8
6252,Pandolfi,4.39
6253,Cohdwell,1.27
6254,Girardo,3.24
6255,Stuart,4.66
6256,Elvyn,2.93
6257,Levey,4.7
6258,Caitlin,3.93
6259,Strephon,3.81
6260,Moseley,1.49
6261,Minetta,2.85
6262,Felizio,2.51
6263,Primalia,3.3
6264,Erskine,1.71
6265,Lauraine,4.23
6266,Raychel,4.47
6267,Yuille,4.09
6268,Belldas,4.58
6269,Harned,1.36
6270,Kendrick,4.11
6271,Vivle,2.86
6272,Gregrory,1.3
6273,Jeanne,3.64
6274,Ciro,4.3
6275,Giule,2.12
6276,Ambrosia,3.84
6277,Soneson,2.98
6278,Clywd,2.81
6279,Ramona,3.67
6280,Kenney,2.39
6281,Tomasina,1.42
6282,Carvey,2.53
6283,Ursulette,3.84
6284,Alva,4.98
6285,Howlyn,4.65
6286,Warthman,4.85
6287,Posner,1.24
6288,Rona,1.29
